id,parent_project_id,project_id,rfd_ref_no,transaction_type,transaction_date,value,currency,value_date,description,provider_org,receiver_org,disbursement_channel,sector,recipient_country,recipient_region,narrative,aid_type,tied_status,transaction_code,disbursement_channel_code,flow_type,finance_type
1000000410_0019702904101021_01-29-1997-00:00:00_Disbursement,1100000282,1000000410,0019702904101021,Disbursement,1997-01-29T00:00:00.000Z,61267.55,USD,1997-01-29T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019702904101021 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019527604101016_10-03-1995-00:00:00_Disbursement,1100000282,1000000410,0019527604101016,Disbursement,1995-10-03T00:00:00.000Z,9948.81,USD,1995-10-03T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019527604101016 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019824304101030_08-31-1998-00:00:00_Disbursement,1100000282,1000000410,0019824304101030,Disbursement,1998-08-31T00:00:00.000Z,338599.73,USD,1998-08-31T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019824304101030 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019835004101035_12-16-1998-00:00:00_Disbursement,1100000282,1000000410,0019835004101035,Disbursement,1998-12-16T00:00:00.000Z,125896.84,USD,1998-12-16T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019835004101035 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019425804101007_09-15-1994-00:00:00_Disbursement,1100000282,1000000410,0019425804101007,Disbursement,1994-09-15T00:00:00.000Z,292045.17,USD,1994-09-15T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019425804101007 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019526104101015_09-18-1995-00:00:00_Disbursement,1100000282,1000000410,0019526104101015,Disbursement,1995-09-18T00:00:00.000Z,12024.32,USD,1995-09-18T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019526104101015 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019515004101011_05-30-1995-00:00:00_Disbursement,1100000282,1000000410,0019515004101011,Disbursement,1995-05-30T00:00:00.000Z,125083.83,USD,1995-05-30T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019515004101011 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019921404101041_08-02-1999-00:00:00_Disbursement,1100000282,1000000410,0019921404101041,Disbursement,1999-08-02T00:00:00.000Z,191727.12,USD,1999-08-02T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019921404101041 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019524804101014_09-05-1995-00:00:00_Disbursement,1100000282,1000000410,0019524804101014,Disbursement,1995-09-05T00:00:00.000Z,35651.54,USD,1995-09-05T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019524804101014 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019435304101009_12-19-1994-00:00:00_Disbursement,1100000282,1000000410,0019435304101009,Disbursement,1994-12-19T00:00:00.000Z,93144.53,USD,1994-12-19T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019435304101009 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019823904101031_08-27-1998-00:00:00_Disbursement,1100000282,1000000410,0019823904101031,Disbursement,1998-08-27T00:00:00.000Z,68901.0,USD,1998-08-27T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019823904101031 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019603704101017_02-06-1996-00:00:00_Disbursement,1100000282,1000000410,0019603704101017,Disbursement,1996-02-06T00:00:00.000Z,27759.2,USD,1996-02-06T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019603704101017 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019435304101008_12-19-1994-00:00:00_Disbursement,1100000282,1000000410,0019435304101008,Disbursement,1994-12-19T00:00:00.000Z,14744.0,USD,1994-12-19T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019435304101008 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000410_0019711804101025_04-28-1997-00:00:00_Disbursement,1100000282,1000000410,0019711804101025,Disbursement,1997-04-28T00:00:00.000Z,27241.2,USD,1997-04-28T00:00:00.000Z,1000000410 G-C-NL-282-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,IN,APR,1000000410 0019711804101025 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000411__12-11-1991-00:00:00_Commitment,1100000294,1000000411,,Commitment,1991-12-11T00:00:00.000Z,389989.75,USD,1991-12-11T00:00:00.000Z,1000000411 G-C-NL-294-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000000411 GRANTS,C01, ,2,1,20,110
1000000411_0019735304111003_12-19-1997-00:00:00_Disbursement,1100000294,1000000411,0019735304111003,Disbursement,1997-12-19T00:00:00.000Z,192231.05,USD,1997-12-19T00:00:00.000Z,1000000411 G-C-NL-294-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000000411 0019735304111003 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000411_0019426604111001_09-23-1994-00:00:00_Disbursement,1100000294,1000000411,0019426604111001,Disbursement,1994-09-23T00:00:00.000Z,150000.0,USD,1994-09-23T00:00:00.000Z,1000000411 G-C-NL-294-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000000411 0019426604111001 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000411_0019636504111002_12-30-1996-00:00:00_Disbursement,1100000294,1000000411,0019636504111002,Disbursement,1996-12-30T00:00:00.000Z,47758.7,USD,1996-12-30T00:00:00.000Z,1000000411 G-C-NL-294-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000000411 0019636504111002 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000412__12-11-1991-00:00:00_Commitment,1100000296,1000000412,,Commitment,1991-12-11T00:00:00.000Z,5999999.4,USD,1991-12-11T00:00:00.000Z,1000000412 G-C-NL-296-,IFAD,MINISTERIO DE FINANZAS PUBLICAS,Money is disbursed through central Ministry of Finance or Treasury,,GT,LAC,1000000412 GRANTS,C01, ,2,1,20,110
1000000412_0019608504121025_03-25-1996-00:00:00_Disbursement,1100000296,1000000412,0019608504121025,Disbursement,1996-03-25T00:00:00.000Z,55942.47,USD,1996-03-25T00:00:00.000Z,1000000412 G-C-NL-296-,IFAD,MINISTERIO DE FINANZAS PUBLICAS,Money is disbursed through central Ministry of Finance or Treasury,,GT,LAC,1000000412 0019608504121025 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000412_0019614304121030_05-22-1996-00:00:00_Disbursement,1100000296,1000000412,0019614304121030,Disbursement,1996-05-22T00:00:00.000Z,300000.0,USD,1996-05-22T00:00:00.000Z,1000000412 G-C-NL-296-,IFAD,MINISTERIO DE FINANZAS PUBLICAS,Money is disbursed through central Ministry of Finance or Treasury,,GT,LAC,1000000412 0019614304121030 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000412_0019925804121082_09-15-1999-00:00:00_Disbursement,1100000296,1000000412,0019925804121082,Disbursement,1999-09-15T00:00:00.000Z,17293.61,USD,1999-09-15T00:00:00.000Z,1000000412 G-C-NL-296-,IFAD,MINISTERIO DE FINANZAS PUBLICAS,Money is disbursed through central Ministry of Finance or Treasury,,GT,LAC,1000000412 0019925804121082 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000412_0010018904121092_07-07-2000-00:00:00_Disbursement,1100000296,1000000412,0010018904121092,Disbursement,2000-07-07T00:00:00.000Z,13760.0,USD,2000-07-07T00:00:00.000Z,1000000412 G-C-NL-296-,IFAD,MINISTERIO DE FINANZAS PUBLICAS,Money is disbursed through central Ministry of Finance or Treasury,,GT,LAC,1000000412 0010018904121092 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000412_0019829604121071_10-23-1998-00:00:00_Disbursement,1100000296,1000000412,0019829604121071,Disbursement,1998-10-23T00:00:00.000Z,14186.27,USD,1998-10-23T00:00:00.000Z,1000000412 G-C-NL-296-,IFAD,MINISTERIO DE FINANZAS PUBLICAS,Money is disbursed through central Ministry of Finance or Treasury,,GT,LAC,1000000412 0019829604121071 Direct Payment/Reimbursement,C01, ,3,1,20,110
